?cls	?xref
<http://purl.obolibrary.org/obo/ZFA_0000567>	"TAO:0000567"
<http://purl.obolibrary.org/obo/ZFA_0005233>	"TAO:0005233"
<http://purl.obolibrary.org/obo/ZFA_0005247>	"TAO:0005247"
<http://purl.obolibrary.org/obo/ZFA_0005773>	"CL:0002546"
<http://purl.obolibrary.org/obo/ZFA_0001395>	"TAO:0001395"
<http://purl.obolibrary.org/obo/ZFA_0001666>	"TAO:0002222"
<http://purl.obolibrary.org/obo/ZFA_0009220>	"TAO:0009220"
<http://purl.obolibrary.org/obo/ZFA_0009220>	"CL:0000490"
<http://purl.obolibrary.org/obo/ZFA_0001607>	"TAO:0001599"
<http://purl.obolibrary.org/obo/ZFA_0001265>	"TAO:0001265"
<http://purl.obolibrary.org/obo/ZFA_0001008>	"TAO:0001008"
<http://purl.obolibrary.org/obo/ZFA_0006000>	"TAO:0006000"
<http://purl.obolibrary.org/obo/ZFA_0000996>	"TAO:0000996"
<http://purl.obolibrary.org/obo/ZFA_0001551>	"TAO:0001551"
<http://purl.obolibrary.org/obo/ZFA_0000078>	"TAO:0000078"
<http://purl.obolibrary.org/obo/ZFA_0007040>	"TAO:0007040"
<http://purl.obolibrary.org/obo/ZFA_0005429>	"TAO:0001804"
<http://purl.obolibrary.org/obo/ZFS_0000042>	"ZFIN:ZDB-TERM-100331-2472"
<http://purl.obolibrary.org/obo/ZFS_0000042>	"ZFIN:ZDB-STAGE-010723-51"
<http://purl.obolibrary.org/obo/ZFA_0001298>	"TAO:0001298"
<http://purl.obolibrary.org/obo/ZFA_0009182>	"TAO:0009182"
<http://purl.obolibrary.org/obo/ZFA_0009182>	"CL:0000361"
<http://purl.obolibrary.org/obo/ZFA_0001223>	"TAO:0001223"
<http://purl.obolibrary.org/obo/ZFA_0005483>	"TAO:0001831"
<http://purl.obolibrary.org/obo/ZFA_0000366>	"TAO:0000366"
<http://purl.obolibrary.org/obo/ZFA_0000528>	"TAO:0000528"
<http://purl.obolibrary.org/obo/ZFA_0005539>	"TAO:0001878"
<http://purl.obolibrary.org/obo/ZFA_0005226>	"TAO:0001970"
<http://purl.obolibrary.org/obo/ZFA_0005053>	"TAO:0005053"
<http://purl.obolibrary.org/obo/ZFA_0000624>	"TAO:0000624"
<http://purl.obolibrary.org/obo/ZFA_0005067>	"TAO:0005067"
<http://purl.obolibrary.org/obo/ZFA_0009292>	"TAO:0009292"
<http://purl.obolibrary.org/obo/ZFA_0009292>	"CL:0000681"
<http://purl.obolibrary.org/obo/ZFA_0001506>	"TAO:0001506"
<http://purl.obolibrary.org/obo/ZFA_0001020>	"TAO:0001020"
<http://purl.obolibrary.org/obo/ZFA_0005336>	"TAO:0005336"
<http://purl.obolibrary.org/obo/ZFA_0001486>	"TAO:0001486"
<http://purl.obolibrary.org/obo/ZFA_0001486>	"CARO:0000066"
<http://purl.obolibrary.org/obo/ZFS_0000000>	"ZFIN:ZDB-TERM-100331-2430"
<http://purl.obolibrary.org/obo/ZFS_0000000>	"ZFIN:ZDB-STAGE-050211-1"
<http://purl.obolibrary.org/obo/ZFA_0009335>	"TAO:0009335"
<http://purl.obolibrary.org/obo/ZFA_0009335>	"CL:0000789"
<http://purl.obolibrary.org/obo/ZFA_0000887>	"TAO:0000887"
<http://purl.obolibrary.org/obo/ZFA_0000324>	"TAO:0000324"
<http://purl.obolibrary.org/obo/ZFA_0009085>	"CL:0000059"
<http://purl.obolibrary.org/obo/ZFA_0009085>	"TAO:0009085"
<http://purl.obolibrary.org/obo/ZFA_0005386>	"TAO:0001736"
<http://purl.obolibrary.org/obo/ZFA_0000989>	"TAO:0000989"
<http://purl.obolibrary.org/obo/ZFA_0007053>	"TAO:0007053"
<http://purl.obolibrary.org/obo/ZFA_0005129>	"TAO:0005129"
<http://purl.obolibrary.org/obo/ZFA_0000559>	"TAO:0000559"
<http://purl.obolibrary.org/obo/ZFA_0000957>	"TAO:0000957"
<http://purl.obolibrary.org/obo/ZFA_0000434>	"TAO:0000434"
<http://purl.obolibrary.org/obo/ZFA_0005178>	"TAO:0005178"
<http://purl.obolibrary.org/obo/ZFA_0001114>	"TAO:0001114"
<http://purl.obolibrary.org/obo/ZFA_0009195>	"TAO:0009195"
<http://purl.obolibrary.org/obo/ZFA_0009195>	"CL:0000410"
<http://purl.obolibrary.org/obo/ZFA_0001640>	"TAO:0002181"
<http://purl.obolibrary.org/obo/ZFA_0005496>	"TAO:0001712"
<http://purl.obolibrary.org/obo/ZFA_0005239>	"CL:0007022"
<http://purl.obolibrary.org/obo/ZFA_0005239>	"TAO:0005239"
<http://purl.obolibrary.org/obo/ZFA_0001654>	"TAO:0002154"
<http://purl.obolibrary.org/obo/ZFA_0001216>	"TAO:0001216"
<http://purl.obolibrary.org/obo/ZFA_0005288>	"TAO:0005288"
<http://purl.obolibrary.org/obo/ZFA_0007086>	"CL:0000333"
<http://purl.obolibrary.org/obo/ZFA_0000227>	"TAO:0000227"
<http://purl.obolibrary.org/obo/ZFA_0001326>	"TAO:0001326"
<http://purl.obolibrary.org/obo/ZFS_0000013>	"ZFIN:ZDB-TERM-100331-2443"
<http://purl.obolibrary.org/obo/ZFS_0000013>	"ZFIN:ZDB-STAGE-010723-24"
<http://purl.obolibrary.org/obo/ZFA_0001479>	"TAO:0001479"
<http://purl.obolibrary.org/obo/ZFA_0000281>	"TAO:0000281"
<http://purl.obolibrary.org/obo/ZFA_0005454>	"TAO:0001974"
<http://purl.obolibrary.org/obo/ZFA_0001589>	"TAO:0001589"
<http://purl.obolibrary.org/obo/ZFA_0000144>	"TAO:0000144"
<http://purl.obolibrary.org/obo/ZFA_0000391>	"TAO:0000391"
<http://purl.obolibrary.org/obo/ZFA_0009021>	"TAO:0009021"
<http://purl.obolibrary.org/obo/ZFA_0009021>	"CL:0000049"
<http://purl.obolibrary.org/obo/ZFA_0005322>	"CL:0005009"
<http://purl.obolibrary.org/obo/ZFA_0005322>	"TAO:0005322"
<http://purl.obolibrary.org/obo/ZFA_0005742>	"CL:0002275"
<http://purl.obolibrary.org/obo/ZFA_0009174>	"TAO:0009174"
<http://purl.obolibrary.org/obo/ZFA_0009174>	"CL:0000347"
<http://purl.obolibrary.org/obo/ZFA_0009188>	"TAO:0009188"
<http://purl.obolibrary.org/obo/ZFA_0009188>	"CL:0000384"
<http://purl.obolibrary.org/obo/ZFA_0001229>	"TAO:0001229"
<http://purl.obolibrary.org/obo/ZFA_0005059>	"TAO:0005059"
<http://purl.obolibrary.org/obo/ZFA_0000310>	"TAO:0000310"
<http://purl.obolibrary.org/obo/ZFA_0009113>	"CL:0000185"
<http://purl.obolibrary.org/obo/ZFA_0009113>	"TAO:0009113"
<http://purl.obolibrary.org/obo/ZFA_0009284>	"TAO:0009284"
<http://purl.obolibrary.org/obo/ZFA_0009284>	"CL:0000652"
<http://purl.obolibrary.org/obo/ZFA_0001036>	"TAO:0001036"
<http://purl.obolibrary.org/obo/ZFA_0001283>	"TAO:0001283"
<http://purl.obolibrary.org/obo/ZFA_0009298>	"TAO:0009298"
<http://purl.obolibrary.org/obo/ZFA_0009298>	"CL:0000692"
<http://purl.obolibrary.org/obo/ZFA_0007004>	"TAO:0007004"
<http://purl.obolibrary.org/obo/ZFA_0000420>	"TAO:0000420"
<http://purl.obolibrary.org/obo/ZFA_0005164>	"TAO:0005164"
<http://purl.obolibrary.org/obo/ZFA_0005345>	"TAO:0002134"
<http://purl.obolibrary.org/obo/ZFA_0000047>	"TAO:0000047"
<http://purl.obolibrary.org/obo/ZFA_0001146>	"TAO:0001146"
<http://purl.obolibrary.org/obo/ZFS_0000006>	"ZFIN:ZDB-TERM-100331-2436"
<http://purl.obolibrary.org/obo/ZFS_0000006>	"ZFIN:ZDB-STAGE-010723-25"
<http://purl.obolibrary.org/obo/ZFA_0009376>	"CL:0005011"
<http://purl.obolibrary.org/obo/ZFA_0000762>	"TAO:0000762"
<http://purl.obolibrary.org/obo/ZFA_0005447>	"TAO:0001933"
<http://purl.obolibrary.org/obo/ZFA_0005274>	"TAO:0005274"
<http://purl.obolibrary.org/obo/ZFA_0000157>	"TAO:0000157"
<http://purl.obolibrary.org/obo/ZFA_0000507>	"TAO:0000507"
<http://purl.obolibrary.org/obo/ZFA_0005017>	"TAO:0005017"
<http://purl.obolibrary.org/obo/ZFA_0000872>	"TAO:0000872"
<http://purl.obolibrary.org/obo/ZFA_0005557>	"TAO:0001778"
<http://purl.obolibrary.org/obo/ZFA_0001179>	"TAO:0001179"
<http://purl.obolibrary.org/obo/ZFA_0000259>	"TAO:0000259"
<http://purl.obolibrary.org/obo/ZFA_0000617>	"TAO:0000617"
<http://purl.obolibrary.org/obo/ZFA_0001646>	"TAO:0001671"
<http://purl.obolibrary.org/obo/ZFA_0009070>	"TAO:0009070"
<http://purl.obolibrary.org/obo/ZFA_0009070>	"CL:0000120"
<http://purl.obolibrary.org/obo/ZFA_0000720>	"TAO:0000720"
<http://purl.obolibrary.org/obo/ZFA_0001049>	"TAO:0001049"
<http://purl.obolibrary.org/obo/ZFA_0000130>	"TAO:0000130"
<http://purl.obolibrary.org/obo/ZFA_0001318>	"TAO:0001318"
<http://purl.obolibrary.org/obo/ZFA_0001716>	"TAO:0002216"
<http://purl.obolibrary.org/obo/ZFA_0007017>	"TAO:0007017"
<http://purl.obolibrary.org/obo/ZFA_0000830>	"TAO:0000830"
<http://purl.obolibrary.org/obo/ZFA_0005400>	"TAO:0001770"
<http://purl.obolibrary.org/obo/ZFA_0000413>	"TAO:0000413"
<http://purl.obolibrary.org/obo/ZFA_0001604>	"TAO:0001593"
<http://purl.obolibrary.org/obo/ZFA_0000728>	"TAO:0000728"
<http://purl.obolibrary.org/obo/ZFA_0005510>	"TAO:0002052"
<http://purl.obolibrary.org/obo/ZFA_0001660>	"TAO:0002178"
<http://purl.obolibrary.org/obo/ZFA_0000212>	"TAO:0000212"
<http://purl.obolibrary.org/obo/ZFA_0005094>	"TAO:0005094"
<http://purl.obolibrary.org/obo/ZFA_0005267>	"TAO:0005267"
<http://purl.obolibrary.org/obo/ZFA_0001598>	"TAO:0000337"
<http://purl.obolibrary.org/obo/ZFA_0000838>	"TAO:0000838"
<http://purl.obolibrary.org/obo/ZFA_0001061>	"TAO:0001061"
<http://purl.obolibrary.org/obo/ZFA_0009362>	"CL:0000851"
<http://purl.obolibrary.org/obo/ZFA_0009362>	"TAO:0009362"
<http://purl.obolibrary.org/obo/ZFA_0000079>	"TAO:0000079"
<http://purl.obolibrary.org/obo/ZFA_0000990>	"TAO:0000990"
<http://purl.obolibrary.org/obo/ZFA_0009105>	"CL:0000172"
<http://purl.obolibrary.org/obo/ZFA_0009105>	"TAO:0009105"
<http://purl.obolibrary.org/obo/ZFA_0000733>	"TAO:0000733"
<http://purl.obolibrary.org/obo/ZFA_0000316>	"TAO:0000316"
<http://purl.obolibrary.org/obo/ZFA_0009119>	"CL:0000198"
<http://purl.obolibrary.org/obo/ZFA_0009119>	"TAO:0009119"
<http://purl.obolibrary.org/obo/ZFA_0000365>	"TAO:0000365"
<http://purl.obolibrary.org/obo/ZFA_0000540>	"TAO:0000540"
<http://purl.obolibrary.org/obo/ZFA_0000426>	"TAO:0000426"
<http://purl.obolibrary.org/obo/ZFA_0000601>	"TAO:0000601"
<http://purl.obolibrary.org/obo/ZFA_0009395>	"CL:0005022"
<http://purl.obolibrary.org/obo/ZFA_0000650>	"TAO:0000650"
<http://purl.obolibrary.org/obo/ZFA_0005220>	"TAO:0005220"
<http://purl.obolibrary.org/obo/ZFA_0001490>	"TAO:0001490"
<http://purl.obolibrary.org/obo/ZFA_0001490>	"CARO:0000072"
<http://purl.obolibrary.org/obo/ZFA_0000032>	"TAO:0000032"
<http://purl.obolibrary.org/obo/ZFA_0005087>	"TAO:0005087"
<http://purl.obolibrary.org/obo/ZFA_0009253>	"CL:0000559"
<http://purl.obolibrary.org/obo/ZFA_0009253>	"TAO:0009253"
<http://purl.obolibrary.org/obo/ZFA_0000268>	"TAO:0000268"
<http://purl.obolibrary.org/obo/ZFA_0001508>	"TAO:0001508"
<http://purl.obolibrary.org/obo/ZFA_0000983>	"TAO:0000983"
<http://purl.obolibrary.org/obo/ZFA_0000553>	"TAO:0000553"
<http://purl.obolibrary.org/obo/ZFA_0000136>	"TAO:0000136"
<http://purl.obolibrary.org/obo/ZFA_0009211>	"CL:0000454"
<http://purl.obolibrary.org/obo/ZFA_0009211>	"TAO:0009211"
<http://purl.obolibrary.org/obo/ZFA_0000175>	"TAO:0000175"
<http://purl.obolibrary.org/obo/ZFA_0005512>	"TAO:0001713"
<http://purl.obolibrary.org/obo/ZFA_0001210>	"TAO:0001210"
<http://purl.obolibrary.org/obo/ZFA_0001381>	"TAO:0001381"
<http://purl.obolibrary.org/obo/ZFA_0001429>	"TAO:0001429"
<http://purl.obolibrary.org/obo/ZFA_0005526>	"TAO:0001728"
<http://purl.obolibrary.org/obo/ZFA_0005040>	"TAO:0005040"
<http://purl.obolibrary.org/obo/ZFA_0000916>	"TAO:0000916"
<http://purl.obolibrary.org/obo/ZFA_0001320>	"TAO:0001320"
<http://purl.obolibrary.org/obo/ZFA_0001539>	"TAO:0001539"
<http://purl.obolibrary.org/obo/ZFA_0001053>	"TAO:0001053"
<http://purl.obolibrary.org/obo/ZFA_0001473>	"TAO:0001473"
<http://purl.obolibrary.org/obo/ZFA_0001067>	"TAO:0001067"
<http://purl.obolibrary.org/obo/ZFS_0000033>	"ZFIN:ZDB-TERM-100331-2463"
<http://purl.obolibrary.org/obo/ZFS_0000033>	"ZFIN:ZDB-STAGE-010723-9"
<http://purl.obolibrary.org/obo/ZFA_0007045>	"TAO:0007045"
<http://purl.obolibrary.org/obo/ZFA_0001583>	"TAO:0001583"
<http://purl.obolibrary.org/obo/ZFA_0000357>	"TAO:0000357"
<http://purl.obolibrary.org/obo/ZFA_0000546>	"TAO:0000546"
<http://purl.obolibrary.org/obo/ZFA_0005058>	"TAO:0005058"
<http://purl.obolibrary.org/obo/ZFA_0000807>	"TAO:0000807"
<http://purl.obolibrary.org/obo/ZFA_0000475>	"TAO:0000475"
<http://purl.obolibrary.org/obo/ZFA_0000656>	"TAO:0000656"
<http://purl.obolibrary.org/obo/ZFA_0009326>	"TAO:0009326"
<http://purl.obolibrary.org/obo/ZFA_0009326>	"CL:0000766"
<http://purl.obolibrary.org/obo/ZFA_0001249>	"TAO:0001249"
<http://purl.obolibrary.org/obo/ZFA_0000712>	"TAO:0000712"
<http://purl.obolibrary.org/obo/ZFA_0000051>	"TAO:0000051"
<http://purl.obolibrary.org/obo/ZFA_0000761>	"TAO:0000761"
<http://purl.obolibrary.org/obo/ZFA_0009380>	"CL:0002079"
<http://purl.obolibrary.org/obo/ZFA_0001288>	"TAO:0001288"
<http://purl.obolibrary.org/obo/ZFA_0001359>	"TAO:0001359"
<http://purl.obolibrary.org/obo/ZFA_0000822>	"TAO:0000822"
<http://purl.obolibrary.org/obo/ZFA_0007058>	"TAO:0007058"
<http://purl.obolibrary.org/obo/ZFA_0000161>	"TAO:0000161"
<http://purl.obolibrary.org/obo/ZFA_0000498>	"TAO:0000498"
<http://purl.obolibrary.org/obo/ZFA_0000900>	"TAO:0000900"
<http://purl.obolibrary.org/obo/ZFA_0005551>	"TAO:0001767"
<http://purl.obolibrary.org/obo/ZFA_0000177>	"TAO:0000177"
<http://purl.obolibrary.org/obo/ZFA_0000253>	"TAO:0000253"
<http://purl.obolibrary.org/obo/ZFA_0005113>	"TAO:0005113"
<http://purl.obolibrary.org/obo/ZFA_0001202>	"TAO:0001202"
<http://purl.obolibrary.org/obo/ZFA_0009217>	"CL:0000470"
<http://purl.obolibrary.org/obo/ZFA_0009217>	"TAO:0009217"
<http://purl.obolibrary.org/obo/ZFA_0000933>	"TAO:0000933"
<http://purl.obolibrary.org/obo/ZFA_0000272>	"TAO:0000272"
<http://purl.obolibrary.org/obo/ZFA_0009271>	"CL:0000593"
<http://purl.obolibrary.org/obo/ZFA_0009271>	"TAO:0009271"
<http://purl.obolibrary.org/obo/ZFA_0005376>	"TAO:0005376"
<http://purl.obolibrary.org/obo/ZFA_0001312>	"TAO:0001312"
<http://purl.obolibrary.org/obo/ZFA_0009319>	"TAO:0009319"
<http://purl.obolibrary.org/obo/ZFA_0009319>	"CL:0000749"
<http://purl.obolibrary.org/obo/ZFA_0009146>	"TAO:0009146"
<http://purl.obolibrary.org/obo/ZFA_0009146>	"CL:0000242"
<http://purl.obolibrary.org/obo/ZFA_0000532>	"TAO:0000532"
<http://purl.obolibrary.org/obo/ZFA_0000581>	"TAO:0000581"
<http://purl.obolibrary.org/obo/ZFA_0007037>	"TAO:0007037"
<http://purl.obolibrary.org/obo/ZFA_0005733>	"CL:0005024"
<http://purl.obolibrary.org/obo/ZFA_0000642>	"TAO:0000642"
<http://purl.obolibrary.org/obo/ZFS_0000039>	"ZFIN:ZDB-TERM-100331-2469"
<http://purl.obolibrary.org/obo/ZFS_0000039>	"ZFIN:ZDB-STAGE-010723-47"
<http://purl.obolibrary.org/obo/ZFA_0000691>	"TAO:0000691"
<http://purl.obolibrary.org/obo/ZFA_0005261>	"TAO:0005261"
<http://purl.obolibrary.org/obo/ZFA_0007091>	"CL:0000008"
<http://purl.obolibrary.org/obo/ZFA_0009179>	"TAO:0009179"
<http://purl.obolibrary.org/obo/ZFA_0009179>	"CL:0000355"
<http://purl.obolibrary.org/obo/ZFA_0001700>	"TAO:0002245"
<http://purl.obolibrary.org/obo/ZFA_0005004>	"TAO:0005004"
<http://purl.obolibrary.org/obo/ZFA_0005530>	"TAO:0001824"
<http://purl.obolibrary.org/obo/ZFA_0001680>	"TAO:0002219"
<http://purl.obolibrary.org/obo/ZFA_0001274>	"TAO:0001274"
<http://purl.obolibrary.org/obo/ZFA_0001694>	"CL:0000626"
<http://purl.obolibrary.org/obo/ZFA_0001694>	"TAO:0002211"
<http://purl.obolibrary.org/obo/ZFA_0001437>	"TAO:0001437"
<http://purl.obolibrary.org/obo/ZFA_0000342>	"TAO:0000342"
<http://purl.obolibrary.org/obo/ZFA_0009037>	"TAO:0009037"
<http://purl.obolibrary.org/obo/ZFA_0009037>	"CL:0000073"
<http://purl.obolibrary.org/obo/ZFA_0000484>	"TAO:0000484"
<http://purl.obolibrary.org/obo/ZFA_0000600>	"TAO:0000600"
<http://purl.obolibrary.org/obo/ZFA_0001708>	"TAO:0002183"
<http://purl.obolibrary.org/obo/ZFA_0000753>	"TAO:0000753"
<http://purl.obolibrary.org/obo/ZFA_0000092>	"TAO:0000092"
<http://purl.obolibrary.org/obo/ZFA_0005196>	"TAO:0005196"
<http://purl.obolibrary.org/obo/ZFA_0001132>	"TAO:0001132"
<http://purl.obolibrary.org/obo/ZFA_0000767>	"TAO:0000767"
<http://purl.obolibrary.org/obo/ZFA_0000594>	"TAO:0000594"
<http://purl.obolibrary.org/obo/ZFA_0005433>	"TAO:0002024"
<http://purl.obolibrary.org/obo/ZFA_0000863>	"TAO:0000863"
<http://purl.obolibrary.org/obo/ZFA_0000608>	"TAO:0000608"
<http://purl.obolibrary.org/obo/ZFA_0005482>	"TAO:0002033"
<http://purl.obolibrary.org/obo/ZFA_0009249>	"TAO:0009249"
<http://purl.obolibrary.org/obo/ZFA_0009249>	"CL:0000541"
<http://purl.obolibrary.org/obo/ZFA_0000877>	"TAO:0000877"
<http://purl.obolibrary.org/obo/ZFA_0001713>	"TAO:0002218"
<http://purl.obolibrary.org/obo/ZFA_0009061>	"CL:0000109"
<http://purl.obolibrary.org/obo/ZFA_0009061>	"TAO:0009061"
<http://purl.obolibrary.org/obo/ZFA_0005362>	"TAO:0001818"
<http://purl.obolibrary.org/obo/ZFA_0005543>	"TAO:0001750"
<http://purl.obolibrary.org/obo/ZFA_0005081>	"TAO:0005081"
<http://purl.obolibrary.org/obo/ZFA_0001165>	"TAO:0001165"
<http://purl.obolibrary.org/obo/ZFA_0000245>	"TAO:0000245"
<http://purl.obolibrary.org/obo/ZFA_0005105>	"TAO:0005105"
<http://purl.obolibrary.org/obo/ZFA_0001520>	"TAO:0001520"
<http://purl.obolibrary.org/obo/ZFA_0005119>	"TAO:0005119"
<http://purl.obolibrary.org/obo/ZFA_0005350>	"TAO:0001982"
<http://purl.obolibrary.org/obo/ZFA_0001094>	"TAO:0001094"
<http://purl.obolibrary.org/obo/ZFA_0001094>	"CARO:0000012"
<http://purl.obolibrary.org/obo/ZFA_0001630>	"TAO:0001638"
<http://purl.obolibrary.org/obo/ZFA_0001257>	"TAO:0001257"
<http://purl.obolibrary.org/obo/ZFA_0007062>	"TAO:0007062"
<http://purl.obolibrary.org/obo/ZFA_0005385>	"TAO:0005385"
<http://purl.obolibrary.org/obo/ZFA_0000398>	"TAO:0000398"
<http://purl.obolibrary.org/obo/ZFA_0001367>	"TAO:0001367"
<http://purl.obolibrary.org/obo/ZFA_0000573>	"TAO:0000573"
<http://purl.obolibrary.org/obo/ZFA_0009202>	"CL:0000437"
<http://purl.obolibrary.org/obo/ZFA_0009202>	"TAO:0009202"
<http://purl.obolibrary.org/obo/ZFA_0000587>	"TAO:0000587"
<http://purl.obolibrary.org/obo/ZFA_0001423>	"TAO:0001423"
<http://purl.obolibrary.org/obo/ZFA_0000683>	"TAO:0000683"
<http://purl.obolibrary.org/obo/ZFA_0005739>	"CL:0002064"
<http://purl.obolibrary.org/obo/ZFA_0005253>	"TAO:0005253"
<http://purl.obolibrary.org/obo/ZFA_0000856>	"TAO:0000856"
<http://purl.obolibrary.org/obo/ZFA_0000195>	"TAO:0000195"
<http://purl.obolibrary.org/obo/ZFA_0000697>	"TAO:0000697"
<http://purl.obolibrary.org/obo/ZFA_0001533>	"TAO:0001533"
<http://purl.obolibrary.org/obo/ZFA_0001686>	"TAO:0002157"
<http://purl.obolibrary.org/obo/ZFA_0001340>	"TAO:0001340"
<http://purl.obolibrary.org/obo/ZFA_0009164>	"CL:0000329"
<http://purl.obolibrary.org/obo/ZFA_0009164>	"TAO:0009164"
<http://purl.obolibrary.org/obo/ZFA_0000351>	"TAO:0000351"
<http://purl.obolibrary.org/obo/ZFA_0005211>	"TAO:0005211"
<http://purl.obolibrary.org/obo/ZFA_0000098>	"TAO:0000098"
<http://purl.obolibrary.org/obo/ZFA_0001197>	"TAO:0001197"
<http://purl.obolibrary.org/obo/ZFA_0005321>	"TAO:0005321"
<http://purl.obolibrary.org/obo/ZFA_0000023>	"TAO:0000023"
<http://purl.obolibrary.org/obo/ZFA_0000037>	"TAO:0000037"
<http://purl.obolibrary.org/obo/ZFA_0000037>	"CARO:0000003"
<http://purl.obolibrary.org/obo/ZFA_0009320>	"TAO:0009320"
<http://purl.obolibrary.org/obo/ZFA_0009320>	"CL:0000750"
<http://purl.obolibrary.org/obo/ZFA_0005621>	"VSAO:0000047"
<http://purl.obolibrary.org/obo/ZFA_0001243>	"TAO:0001243"
<http://purl.obolibrary.org/obo/ZFA_0005488>	"TAO:0001851"
<http://purl.obolibrary.org/obo/ZFA_0009258>	"TAO:0009258"
<http://purl.obolibrary.org/obo/ZFA_0009258>	"CL:0000566"
<http://purl.obolibrary.org/obo/ZFA_0000306>	"TAO:0000306"
<http://purl.obolibrary.org/obo/ZFA_0009067>	"CL:0000117"
<http://purl.obolibrary.org/obo/ZFA_0009067>	"TAO:0009067"
<http://purl.obolibrary.org/obo/ZFA_0001512>	"TAO:0001512"
<http://purl.obolibrary.org/obo/ZFA_0001512>	"CARO:0000054"
<http://purl.obolibrary.org/obo/ZFA_0000949>	"TAO:0000949"
<http://purl.obolibrary.org/obo/ZFA_0000974>	"TAO:0000974"
<http://purl.obolibrary.org/obo/ZFA_0005598>	"CL:0005019"
<http://purl.obolibrary.org/obo/ZFA_0001526>	"TAO:0001526"
<http://purl.obolibrary.org/obo/ZFA_0001040>	"TAO:0001040"
<http://purl.obolibrary.org/obo/ZFA_0009055>	"TAO:0009055"
<http://purl.obolibrary.org/obo/ZFA_0009055>	"CL:0000103"
<http://purl.obolibrary.org/obo/ZFA_0001622>	"TAO:0002236"
<http://purl.obolibrary.org/obo/ZFA_0001636>	"TAO:0001645"
<http://purl.obolibrary.org/obo/ZFA_0001150>	"TAO:0001150"
<http://purl.obolibrary.org/obo/ZFA_0000181>	"TAO:0000181"
<http://purl.obolibrary.org/obo/ZFA_0005517>	"TAO:0001718"
<http://purl.obolibrary.org/obo/ZFA_0005031>	"TAO:0005031"
<http://purl.obolibrary.org/obo/ZFA_0005045>	"TAO:0005045"
<http://purl.obolibrary.org/obo/ZFA_0000454>	"TAO:0000454"
<http://purl.obolibrary.org/obo/ZFA_0005314>	"TAO:0002137"
<http://purl.obolibrary.org/obo/ZFA_0001464>	"TAO:0001464"
<http://purl.obolibrary.org/obo/ZFA_0000902>	"TAO:0000902"
<http://purl.obolibrary.org/obo/ZFA_0000016>	"TAO:0000016"
<http://purl.obolibrary.org/obo/ZFA_0001058>	"TAO:0001058"
<http://purl.obolibrary.org/obo/ZFA_0005370>	"TAO:0005370"
<http://purl.obolibrary.org/obo/ZFA_0001478>	"CARO:0000041"
<http://purl.obolibrary.org/obo/ZFA_0001478>	"TAO:0001478"
<http://purl.obolibrary.org/obo/ZFA_0000689>	"TAO:0000689"
<http://purl.obolibrary.org/obo/ZFA_0009313>	"TAO:0009313"
<http://purl.obolibrary.org/obo/ZFA_0009313>	"CL:0000743"
<http://purl.obolibrary.org/obo/ZFA_0000383>	"TAO:0000383"
<http://purl.obolibrary.org/obo/ZFA_0001574>	"TAO:0001574"
<http://purl.obolibrary.org/obo/ZFA_0000126>	"TAO:0000126"
<http://purl.obolibrary.org/obo/ZFA_0000794>	"TAO:0000794"
<http://purl.obolibrary.org/obo/ZFA_0007031>	"TAO:0007031"
<http://purl.obolibrary.org/obo/ZFA_0000537>	"TAO:0000537"
<http://purl.obolibrary.org/obo/ZFA_0001346>	"TAO:0001346"
<http://purl.obolibrary.org/obo/ZFA_0000935>	"TAO:0000935"
<http://purl.obolibrary.org/obo/ZFA_0005474>	"TAO:0001863"
<http://purl.obolibrary.org/obo/ZFA_0000647>	"TAO:0000647"
<http://purl.obolibrary.org/obo/ZFA_0005217>	"TAO:0005217"
<http://purl.obolibrary.org/obo/ZFA_0000286>	"TAO:0000286"
<http://purl.obolibrary.org/obo/ZFA_0009041>	"CL:0000078"
<http://purl.obolibrary.org/obo/ZFA_0009041>	"TAO:0009041"
<http://purl.obolibrary.org/obo/ZFA_0005146>	"TAO:0005146"
<http://purl.obolibrary.org/obo/ZFA_0005327>	"TAO:0005327"
<http://purl.obolibrary.org/obo/ZFA_0000029>	"TAO:0000029"
<http://purl.obolibrary.org/obo/ZFA_0001304>	"TAO:0001304"
<http://purl.obolibrary.org/obo/ZFA_0000083>	"TAO:0000083"
<http://purl.obolibrary.org/obo/ZFA_0005190>	"TAO:0005190"
<http://purl.obolibrary.org/obo/ZFA_0009133>	"TAO:0009133"
<http://purl.obolibrary.org/obo/ZFA_0009133>	"CL:0000216"
<http://purl.obolibrary.org/obo/ZFA_0005419>	"TAO:0001742"
<http://purl.obolibrary.org/obo/ZFA_0001567>	"TAO:0001567"
<http://purl.obolibrary.org/obo/ZFA_0000244>	"TAO:0000244"
<http://purl.obolibrary.org/obo/ZFA_0000440>	"TAO:0000440"
<http://purl.obolibrary.org/obo/ZFA_0009243>	"CL:0000532"
<http://purl.obolibrary.org/obo/ZFA_0009243>	"TAO:0009243"
<http://purl.obolibrary.org/obo/ZFA_0005300>	"TAO:0005300"
<http://purl.obolibrary.org/obo/ZFA_0000702>	"TAO:0000702"
<http://purl.obolibrary.org/obo/ZFA_0001207>	"TAO:0001207"
<http://purl.obolibrary.org/obo/ZFA_0000041>	"TAO:0000041"
<http://purl.obolibrary.org/obo/ZFA_0005294>	"TAO:0005294"
